gene	Sample_ID	compendium_version	rollup_cohort
ARMC3	TH34_1455_S01	v9	pancancer
ARMC4	TH34_1455_S01	v9	pancancer
ASXL1	TH34_1455_S01	v9	pancancer
ATP1A2	TH34_1455_S01	v9	pancancer
ATP1B2	TH34_1455_S01	v9	pancancer
ATXN2	TH34_1455_S01	v9	pancancer
ATXN7L3B	TH34_1455_S01	v9	pancancer
B9D1	TH34_1455_S01	v9	pancancer
BAALC-AS1	TH34_1455_S01	v9	pancancer
BAIAP3	TH34_1455_S01	v9	pancancer
BBOX1	TH34_1455_S01	v9	pancancer
BBS1	TH34_1455_S01	v9	pancancer
BBS2	TH34_1455_S01	v9	pancancer
BBS4	TH34_1455_S01	v9	pancancer
BBS5	TH34_1455_S01	v9	pancancer
BCO2	TH34_1455_S01	v9	pancancer
BIN3	TH34_1455_S01	v9	pancancer
C10orf105	TH34_1455_S01	v9	pancancer
C10orf107	TH34_1455_S01	v9	pancancer
C11orf70	TH34_1455_S01	v9	pancancer
C11orf74	TH34_1455_S01	v9	pancancer
C11orf88	TH34_1455_S01	v9	pancancer
C11orf97	TH34_1455_S01	v9	pancancer
C14orf132	TH34_1455_S01	v9	pancancer
C14orf142	TH34_1455_S01	v9	pancancer
C14orf159	TH34_1455_S01	v9	pancancer
C14orf79	TH34_1455_S01	v9	pancancer
C15orf26	TH34_1455_S01	v9	pancancer
C16orf71	TH34_1455_S01	v9	pancancer
C16orf93	TH34_1455_S01	v9	pancancer
C1orf158	TH34_1455_S01	v9	pancancer
C1orf194	TH34_1455_S01	v9	pancancer
C1orf198	TH34_1455_S01	v9	pancancer
C1orf228	TH34_1455_S01	v9	pancancer
C1orf61	TH34_1455_S01	v9	pancancer
C20orf96	TH34_1455_S01	v9	pancancer
C21orf59	TH34_1455_S01	v9	pancancer
C2orf81	TH34_1455_S01	v9	pancancer
C2orf88	TH34_1455_S01	v9	pancancer
C4orf22	TH34_1455_S01	v9	pancancer
C4orf47	TH34_1455_S01	v9	pancancer
C5orf49	TH34_1455_S01	v9	pancancer
C6	TH34_1455_S01	v9	pancancer
C6orf118	TH34_1455_S01	v9	pancancer
C6orf165	TH34_1455_S01	v9	pancancer
C7orf57	TH34_1455_S01	v9	pancancer
C8orf34	TH34_1455_S01	v9	pancancer
C8orf76	TH34_1455_S01	v9	pancancer
C9orf116	TH34_1455_S01	v9	pancancer
C9orf117	TH34_1455_S01	v9	pancancer
C9orf135	TH34_1455_S01	v9	pancancer
C9orf171	TH34_1455_S01	v9	pancancer
C9orf24	TH34_1455_S01	v9	pancancer
C9orf72	TH34_1455_S01	v9	pancancer
C9orf9	TH34_1455_S01	v9	pancancer
CA4	TH34_1455_S01	v9	pancancer
CAB39L	TH34_1455_S01	v9	pancancer
CADM3	TH34_1455_S01	v9	pancancer
CALM1	TH34_1455_S01	v9	pancancer
CAPN10	TH34_1455_S01	v9	pancancer
CAPS	TH34_1455_S01	v9	pancancer
CAPS2	TH34_1455_S01	v9	pancancer
CAPSL	TH34_1455_S01	v9	pancancer
CASC1	TH34_1455_S01	v9	pancancer
CATIP	TH34_1455_S01	v9	pancancer
CC2D2A	TH34_1455_S01	v9	pancancer
CCDC103	TH34_1455_S01	v9	pancancer
CCDC108	TH34_1455_S01	v9	pancancer
CCDC113	TH34_1455_S01	v9	pancancer
CCDC114	TH34_1455_S01	v9	pancancer
CCDC13	TH34_1455_S01	v9	pancancer
CCDC136	TH34_1455_S01	v9	pancancer
CCDC146	TH34_1455_S01	v9	pancancer
CCDC153	TH34_1455_S01	v9	pancancer
CCDC162P	TH34_1455_S01	v9	pancancer
CCDC170	TH34_1455_S01	v9	pancancer
CCDC176	TH34_1455_S01	v9	pancancer
CCDC180	TH34_1455_S01	v9	pancancer
CCDC181	TH34_1455_S01	v9	pancancer
CCDC30	TH34_1455_S01	v9	pancancer
CCDC33	TH34_1455_S01	v9	pancancer
CCDC34	TH34_1455_S01	v9	pancancer
CCDC37	TH34_1455_S01	v9	pancancer
CCDC39	TH34_1455_S01	v9	pancancer
CCDC40	TH34_1455_S01	v9	pancancer
CCDC42B	TH34_1455_S01	v9	pancancer
CCDC65	TH34_1455_S01	v9	pancancer
CCDC74A	TH34_1455_S01	v9	pancancer
CCDC74B	TH34_1455_S01	v9	pancancer
CCDC78	TH34_1455_S01	v9	pancancer
CCDC81	TH34_1455_S01	v9	pancancer
CCDC82	TH34_1455_S01	v9	pancancer
CCDC89	TH34_1455_S01	v9	pancancer
CCDC93	TH34_1455_S01	v9	pancancer
CD84	TH34_1455_S01	v9	pancancer
CDK9	TH34_1455_S01	v9	pancancer
CEBPG	TH34_1455_S01	v9	pancancer
CEP126	TH34_1455_S01	v9	pancancer
CEP41	TH34_1455_S01	v9	pancancer
CEP83	TH34_1455_S01	v9	pancancer
CERS1	TH34_1455_S01	v9	pancancer
CETN2	TH34_1455_S01	v9	pancancer
CETN3	TH34_1455_S01	v9	pancancer
CFAP126	TH34_1455_S01	v9	pancancer
CFAP221	TH34_1455_S01	v9	pancancer
CFAP43	TH34_1455_S01	v9	pancancer
CFAP44	TH34_1455_S01	v9	pancancer
CFAP45	TH34_1455_S01	v9	pancancer
CFAP46	TH34_1455_S01	v9	pancancer
CFAP47	TH34_1455_S01	v9	pancancer
CFAP52	TH34_1455_S01	v9	pancancer
CFAP53	TH34_1455_S01	v9	pancancer
CFAP57	TH34_1455_S01	v9	pancancer
CFAP61	TH34_1455_S01	v9	pancancer
CFAP69	TH34_1455_S01	v9	pancancer
CFAP70	TH34_1455_S01	v9	pancancer
CFAP74	TH34_1455_S01	v9	pancancer
CFAP99	TH34_1455_S01	v9	pancancer
CH17-13I23.3	TH34_1455_S01	v9	pancancer
CHORDC1	TH34_1455_S01	v9	pancancer
CHURC1	TH34_1455_S01	v9	pancancer
CIPC	TH34_1455_S01	v9	pancancer
CIR1	TH34_1455_S01	v9	pancancer
CLASP2	TH34_1455_S01	v9	pancancer
CLEC3B	TH34_1455_S01	v9	pancancer
CLHC1	TH34_1455_S01	v9	pancancer
CLN5	TH34_1455_S01	v9	pancancer
CLUAP1	TH34_1455_S01	v9	pancancer
CMSS1	TH34_1455_S01	v9	pancancer
CNIH2	TH34_1455_S01	v9	pancancer
CNTFR	TH34_1455_S01	v9	pancancer
COL21A1	TH34_1455_S01	v9	pancancer
COLQ	TH34_1455_S01	v9	pancancer
COQ4	TH34_1455_S01	v9	pancancer
CORO2B	TH34_1455_S01	v9	pancancer
CPNE2	TH34_1455_S01	v9	pancancer
CRB2	TH34_1455_S01	v9	pancancer
CRLF1	TH34_1455_S01	v9	pancancer
CROCC	TH34_1455_S01	v9	pancancer
CROCC2	TH34_1455_S01	v9	pancancer
CSPP1	TH34_1455_S01	v9	pancancer
CSTF3	TH34_1455_S01	v9	pancancer
CTC-260F20.3	TH34_1455_S01	v9	pancancer
CTNND2	TH34_1455_S01	v9	pancancer
CYB5D1	TH34_1455_S01	v9	pancancer
CYB5R1	TH34_1455_S01	v9	pancancer
DAW1	TH34_1455_S01	v9	pancancer
DCAF8	TH34_1455_S01	v9	pancancer
DDB1	TH34_1455_S01	v9	pancancer
DDX17	TH34_1455_S01	v9	pancancer
DDX5	TH34_1455_S01	v9	pancancer
DENND6B	TH34_1455_S01	v9	pancancer
DLEC1	TH34_1455_S01	v9	pancancer
DLGAP1-AS1	TH34_1455_S01	v9	pancancer
DNAAF1	TH34_1455_S01	v9	pancancer
DNAAF3	TH34_1455_S01	v9	pancancer
DNAH1	TH34_1455_S01	v9	pancancer
DNAH11	TH34_1455_S01	v9	pancancer
DNAH12	TH34_1455_S01	v9	pancancer
DNAH2	TH34_1455_S01	v9	pancancer
DNAH3	TH34_1455_S01	v9	pancancer
DNAH7	TH34_1455_S01	v9	pancancer
DNAH9	TH34_1455_S01	v9	pancancer
DNAI1	TH34_1455_S01	v9	pancancer
DNAI2	TH34_1455_S01	v9	pancancer
DNAJB13	TH34_1455_S01	v9	pancancer
DNAL1	TH34_1455_S01	v9	pancancer
DNER	TH34_1455_S01	v9	pancancer
DOC2A	TH34_1455_S01	v9	pancancer
DPP6	TH34_1455_S01	v9	pancancer
DRC1	TH34_1455_S01	v9	pancancer
DRC7	TH34_1455_S01	v9	pancancer
DTHD1	TH34_1455_S01	v9	pancancer
DTNA	TH34_1455_S01	v9	pancancer
DYDC2	TH34_1455_S01	v9	pancancer
DYNC2H1	TH34_1455_S01	v9	pancancer
DYNC2LI1	TH34_1455_S01	v9	pancancer
DYNLL1	TH34_1455_S01	v9	pancancer
DYNLRB2	TH34_1455_S01	v9	pancancer
DYX1C1	TH34_1455_S01	v9	pancancer
DZIP1	TH34_1455_S01	v9	pancancer
DZIP1L	TH34_1455_S01	v9	pancancer
DZIP3	TH34_1455_S01	v9	pancancer
ECM2	TH34_1455_S01	v9	pancancer
EFCAB1	TH34_1455_S01	v9	pancancer
EFCAB10	TH34_1455_S01	v9	pancancer
EFCAB12	TH34_1455_S01	v9	pancancer
EFCAB2	TH34_1455_S01	v9	pancancer
EFHC1	TH34_1455_S01	v9	pancancer
EFHC2	TH34_1455_S01	v9	pancancer
EFNB3	TH34_1455_S01	v9	pancancer
ELN	TH34_1455_S01	v9	pancancer
ENKD1	TH34_1455_S01	v9	pancancer
ENKUR	TH34_1455_S01	v9	pancancer
ERI3	TH34_1455_S01	v9	pancancer
ERICH3	TH34_1455_S01	v9	pancancer
ERLIN2	TH34_1455_S01	v9	pancancer
EWSR1	TH34_1455_S01	v9	pancancer
EXD3	TH34_1455_S01	v9	pancancer
EXOC5	TH34_1455_S01	v9	pancancer
FABP7	TH34_1455_S01	v9	pancancer
FAIM2	TH34_1455_S01	v9	pancancer
FAM118A	TH34_1455_S01	v9	pancancer
FAM131A	TH34_1455_S01	v9	pancancer
FAM166B	TH34_1455_S01	v9	pancancer
FAM174A	TH34_1455_S01	v9	pancancer
FAM179A	TH34_1455_S01	v9	pancancer
FAM183A	TH34_1455_S01	v9	pancancer
FAM187A	TH34_1455_S01	v9	pancancer
FAM216B	TH34_1455_S01	v9	pancancer
FAM53C	TH34_1455_S01	v9	pancancer
FAM81B	TH34_1455_S01	v9	pancancer
FAM92B	TH34_1455_S01	v9	pancancer
FANK1	TH34_1455_S01	v9	pancancer
FAR2P1	TH34_1455_S01	v9	pancancer
FASTKD3	TH34_1455_S01	v9	pancancer
FBF1	TH34_1455_S01	v9	pancancer
FBXO15	TH34_1455_S01	v9	pancancer
FEZ2	TH34_1455_S01	v9	pancancer
FGF1	TH34_1455_S01	v9	pancancer
FHAD1	TH34_1455_S01	v9	pancancer
FLCN	TH34_1455_S01	v9	pancancer
FLNC	TH34_1455_S01	v9	pancancer
FOXJ1	TH34_1455_S01	v9	pancancer
FRMD3	TH34_1455_S01	v9	pancancer
FRMPD2	TH34_1455_S01	v9	pancancer
FRZB	TH34_1455_S01	v9	pancancer
GABRG1	TH34_1455_S01	v9	pancancer
GALC	TH34_1455_S01	v9	pancancer
GALNS	TH34_1455_S01	v9	pancancer
GALNT16	TH34_1455_S01	v9	pancancer
GAS8	TH34_1455_S01	v9	pancancer
GDI1	TH34_1455_S01	v9	pancancer
GDPD2	TH34_1455_S01	v9	pancancer
GEMIN8	TH34_1455_S01	v9	pancancer
GFAP	TH34_1455_S01	v9	pancancer
GLB1L	TH34_1455_S01	v9	pancancer
GLYR1	TH34_1455_S01	v9	pancancer
GMPR	TH34_1455_S01	v9	pancancer
GNAO1	TH34_1455_S01	v9	pancancer
GNPAT	TH34_1455_S01	v9	pancancer
GOLGA2	TH34_1455_S01	v9	pancancer
GOLGA2P5	TH34_1455_S01	v9	pancancer
GON4L	TH34_1455_S01	v9	pancancer
GPM6A	TH34_1455_S01	v9	pancancer
GPM6B	TH34_1455_S01	v9	pancancer
GPR162	TH34_1455_S01	v9	pancancer
GPR37L1	TH34_1455_S01	v9	pancancer
GRAMD4	TH34_1455_S01	v9	pancancer
GSG1L	TH34_1455_S01	v9	pancancer
HADH	TH34_1455_S01	v9	pancancer
HAGHL	TH34_1455_S01	v9	pancancer
HEPACAM	TH34_1455_S01	v9	pancancer
HEPN1	TH34_1455_S01	v9	pancancer
HIPK1	TH34_1455_S01	v9	pancancer
HMGN2P15	TH34_1455_S01	v9	pancancer
HMGXB3	TH34_1455_S01	v9	pancancer
HSPA2	TH34_1455_S01	v9	pancancer
HYDIN	TH34_1455_S01	v9	pancancer
ICA1L	TH34_1455_S01	v9	pancancer
IFT122	TH34_1455_S01	v9	pancancer
IFT140	TH34_1455_S01	v9	pancancer
IFT172	TH34_1455_S01	v9	pancancer
IFT20	TH34_1455_S01	v9	pancancer
IFT22	TH34_1455_S01	v9	pancancer
IFT27	TH34_1455_S01	v9	pancancer
IFT43	TH34_1455_S01	v9	pancancer
IFT46	TH34_1455_S01	v9	pancancer
IFT57	TH34_1455_S01	v9	pancancer
IFT74	TH34_1455_S01	v9	pancancer
IFT80	TH34_1455_S01	v9	pancancer
IFT81	TH34_1455_S01	v9	pancancer
IFT88	TH34_1455_S01	v9	pancancer
IGF2	TH34_1455_S01	v9	pancancer
IGF2-AS	TH34_1455_S01	v9	pancancer
IGSF1	TH34_1455_S01	v9	pancancer
IGSF21	TH34_1455_S01	v9	pancancer
IK	TH34_1455_S01	v9	pancancer
IL13RA2	TH34_1455_S01	v9	pancancer
IMPA1	TH34_1455_S01	v9	pancancer
INTS3	TH34_1455_S01	v9	pancancer
IP6K3	TH34_1455_S01	v9	pancancer
IQCA1	TH34_1455_S01	v9	pancancer
IQCD	TH34_1455_S01	v9	pancancer
IQCG	TH34_1455_S01	v9	pancancer
IQCK	TH34_1455_S01	v9	pancancer
ITPKB	TH34_1455_S01	v9	pancancer
IWS1	TH34_1455_S01	v9	pancancer
KATNB1	TH34_1455_S01	v9	pancancer
KCNG1	TH34_1455_S01	v9	pancancer
KCNH3	TH34_1455_S01	v9	pancancer
KCNJ16	TH34_1455_S01	v9	pancancer
KCTD17	TH34_1455_S01	v9	pancancer
KIAA0556	TH34_1455_S01	v9	pancancer
KIAA1407	TH34_1455_S01	v9	pancancer
KIF19	TH34_1455_S01	v9	pancancer
KIF5C	TH34_1455_S01	v9	pancancer
KIF9	TH34_1455_S01	v9	pancancer
KIFAP3	TH34_1455_S01	v9	pancancer
KLHDC8A	TH34_1455_S01	v9	pancancer
KNDC1	TH34_1455_S01	v9	pancancer
LCA5L	TH34_1455_S01	v9	pancancer
LCAT	TH34_1455_S01	v9	pancancer
LGR6	TH34_1455_S01	v9	pancancer
LINC00094	TH34_1455_S01	v9	pancancer
LINC00643	TH34_1455_S01	v9	pancancer
LINC00844	TH34_1455_S01	v9	pancancer
LINC01088	TH34_1455_S01	v9	pancancer
LLGL1	TH34_1455_S01	v9	pancancer
LLNLF-187D8.1	TH34_1455_S01	v9	pancancer
LMNTD1	TH34_1455_S01	v9	pancancer
LRRC17	TH34_1455_S01	v9	pancancer
LRRC23	TH34_1455_S01	v9	pancancer
LRRC43	TH34_1455_S01	v9	pancancer
LRRC46	TH34_1455_S01	v9	pancancer
LRRC48	TH34_1455_S01	v9	pancancer
LRRC4B	TH34_1455_S01	v9	pancancer
LRRC6	TH34_1455_S01	v9	pancancer
LRRC71	TH34_1455_S01	v9	pancancer
LRRC74B	TH34_1455_S01	v9	pancancer
LRRFIP2	TH34_1455_S01	v9	pancancer
LRRIQ1	TH34_1455_S01	v9	pancancer
LRTOMT	TH34_1455_S01	v9	pancancer
LY6H	TH34_1455_S01	v9	pancancer
LYPD1	TH34_1455_S01	v9	pancancer
LZTFL1	TH34_1455_S01	v9	pancancer
MAATS1	TH34_1455_S01	v9	pancancer
MAP3K12	TH34_1455_S01	v9	pancancer
MAP3K19	TH34_1455_S01	v9	pancancer
MAP6	TH34_1455_S01	v9	pancancer
MAPK15	TH34_1455_S01	v9	pancancer
MAPK4	TH34_1455_S01	v9	pancancer
MAPRE3	TH34_1455_S01	v9	pancancer
MASP1	TH34_1455_S01	v9	pancancer
MDH1B	TH34_1455_S01	v9	pancancer
MDM1	TH34_1455_S01	v9	pancancer
MGAT5	TH34_1455_S01	v9	pancancer
MINA	TH34_1455_S01	v9	pancancer
MKS1	TH34_1455_S01	v9	pancancer
MLC1	TH34_1455_S01	v9	pancancer
MLF1	TH34_1455_S01	v9	pancancer
MLLT1	TH34_1455_S01	v9	pancancer
MNAT1	TH34_1455_S01	v9	pancancer
MNS1	TH34_1455_S01	v9	pancancer
MOK	TH34_1455_S01	v9	pancancer
MORN1	TH34_1455_S01	v9	pancancer
MORN2	TH34_1455_S01	v9	pancancer
MORN3	TH34_1455_S01	v9	pancancer
MORN5	TH34_1455_S01	v9	pancancer
MOSPD1	TH34_1455_S01	v9	pancancer
MPDZ	TH34_1455_S01	v9	pancancer
MRPS14	TH34_1455_S01	v9	pancancer
MSI2	TH34_1455_S01	v9	pancancer
MTRR	TH34_1455_S01	v9	pancancer
MTSS1L	TH34_1455_S01	v9	pancancer
MYCBPAP	TH34_1455_S01	v9	pancancer
MZF1	TH34_1455_S01	v9	pancancer
NADK2	TH34_1455_S01	v9	pancancer
NCBP1	TH34_1455_S01	v9	pancancer
NEK11	TH34_1455_S01	v9	pancancer
NEK4	TH34_1455_S01	v9	pancancer
NEK5	TH34_1455_S01	v9	pancancer
NELL2	TH34_1455_S01	v9	pancancer
NFASC	TH34_1455_S01	v9	pancancer
NFIX	TH34_1455_S01	v9	pancancer
NLRP1	TH34_1455_S01	v9	pancancer
NME5	TH34_1455_S01	v9	pancancer
NME7	TH34_1455_S01	v9	pancancer
NME9	TH34_1455_S01	v9	pancancer
NNAT	TH34_1455_S01	v9	pancancer
NPHP1	TH34_1455_S01	v9	pancancer
NPR2	TH34_1455_S01	v9	pancancer
NR4A3	TH34_1455_S01	v9	pancancer
NRAV	TH34_1455_S01	v9	pancancer
NRG2	TH34_1455_S01	v9	pancancer
NSL1	TH34_1455_S01	v9	pancancer
NSMF	TH34_1455_S01	v9	pancancer
NTRK2	TH34_1455_S01	v9	pancancer
NUDC	TH34_1455_S01	v9	pancancer
ODF2	TH34_1455_S01	v9	pancancer
ODF2L	TH34_1455_S01	v9	pancancer
ODF3B	TH34_1455_S01	v9	pancancer
OSCP1	TH34_1455_S01	v9	pancancer
PACRG	TH34_1455_S01	v9	pancancer
PAIP2	TH34_1455_S01	v9	pancancer
PAMR1	TH34_1455_S01	v9	pancancer
PAQR6	TH34_1455_S01	v9	pancancer
PASK	TH34_1455_S01	v9	pancancer
PAX6	TH34_1455_S01	v9	pancancer
PCNXL4	TH34_1455_S01	v9	pancancer
PDDC1	TH34_1455_S01	v9	pancancer
PDZD4	TH34_1455_S01	v9	pancancer
PFKFB2	TH34_1455_S01	v9	pancancer
PGAM2	TH34_1455_S01	v9	pancancer
PHACTR1	TH34_1455_S01	v9	pancancer
PHC1	TH34_1455_S01	v9	pancancer
PHKG1	TH34_1455_S01	v9	pancancer
PIAS1	TH34_1455_S01	v9	pancancer
PIFO	TH34_1455_S01	v9	pancancer
PIH1D2	TH34_1455_S01	v9	pancancer
PIH1D3	TH34_1455_S01	v9	pancancer
PITPNA	TH34_1455_S01	v9	pancancer
PLA2G4A	TH34_1455_S01	v9	pancancer
PLA2G6	TH34_1455_S01	v9	pancancer
PLCD1	TH34_1455_S01	v9	pancancer
PLD2	TH34_1455_S01	v9	pancancer
PLEKHA5	TH34_1455_S01	v9	pancancer
PLEKHG5	TH34_1455_S01	v9	pancancer
PNMA2	TH34_1455_S01	v9	pancancer
POFUT2	TH34_1455_S01	v9	pancancer
POMT2	TH34_1455_S01	v9	pancancer
PPID	TH34_1455_S01	v9	pancancer
PPIL3	TH34_1455_S01	v9	pancancer
PPIL4	TH34_1455_S01	v9	pancancer
PPIL6	TH34_1455_S01	v9	pancancer
PPM1J	TH34_1455_S01	v9	pancancer
PPOX	TH34_1455_S01	v9	pancancer
PPP1R12B	TH34_1455_S01	v9	pancancer
PPP1R32	TH34_1455_S01	v9	pancancer
PPP1R42	TH34_1455_S01	v9	pancancer
PPP1R7	TH34_1455_S01	v9	pancancer
PPP5C	TH34_1455_S01	v9	pancancer
PRKRA	TH34_1455_S01	v9	pancancer
PRNP	TH34_1455_S01	v9	pancancer
PRPS1	TH34_1455_S01	v9	pancancer
PRR29	TH34_1455_S01	v9	pancancer
PSD2	TH34_1455_S01	v9	pancancer
PSENEN	TH34_1455_S01	v9	pancancer
PTCD3	TH34_1455_S01	v9	pancancer
PTPRD	TH34_1455_S01	v9	pancancer
PTPRZ1	TH34_1455_S01	v9	pancancer
RAB36	TH34_1455_S01	v9	pancancer
RAB4A	TH34_1455_S01	v9	pancancer
RABL2A	TH34_1455_S01	v9	pancancer
RABL2B	TH34_1455_S01	v9	pancancer
RAMP2-AS1	TH34_1455_S01	v9	pancancer
RBM24	TH34_1455_S01	v9	pancancer
RBM5	TH34_1455_S01	v9	pancancer
REEP2	TH34_1455_S01	v9	pancancer
RFX2	TH34_1455_S01	v9	pancancer
RFX4	TH34_1455_S01	v9	pancancer
RGL2	TH34_1455_S01	v9	pancancer
RIBC1	TH34_1455_S01	v9	pancancer
RIBC2	TH34_1455_S01	v9	pancancer
RIIAD1	TH34_1455_S01	v9	pancancer
RIMKLB	TH34_1455_S01	v9	pancancer
RMST	TH34_1455_S01	v9	pancancer
RMST_10	TH34_1455_S01	v9	pancancer
RNF220	TH34_1455_S01	v9	pancancer
ROPN1L	TH34_1455_S01	v9	pancancer
RP11-1212A22.1	TH34_1455_S01	v9	pancancer
RP11-14N7.2	TH34_1455_S01	v9	pancancer
RP11-259K15.2	TH34_1455_S01	v9	pancancer
RP11-263K19.4	TH34_1455_S01	v9	pancancer
RP11-356K23.1	TH34_1455_S01	v9	pancancer
RP11-424M24.5	TH34_1455_S01	v9	pancancer
RP11-445L6.3	TH34_1455_S01	v9	pancancer
RP11-503N18.1	TH34_1455_S01	v9	pancancer
RP11-545G3.1	TH34_1455_S01	v9	pancancer
RP11-620J15.3	TH34_1455_S01	v9	pancancer
RP11-863K10.4	TH34_1455_S01	v9	pancancer
RP4-669L17.10	TH34_1455_S01	v9	pancancer
RP4-717I23.3	TH34_1455_S01	v9	pancancer
RPGR	TH34_1455_S01	v9	pancancer
RPL32P3	TH34_1455_S01	v9	pancancer
RPS6KA2	TH34_1455_S01	v9	pancancer
RSPH1	TH34_1455_S01	v9	pancancer
RSPH10B	TH34_1455_S01	v9	pancancer
RSPH10B2	TH34_1455_S01	v9	pancancer
RSPH4A	TH34_1455_S01	v9	pancancer
RUVBL1	TH34_1455_S01	v9	pancancer
S100B	TH34_1455_S01	v9	pancancer
SAP30BP	TH34_1455_S01	v9	pancancer
SAXO2	TH34_1455_S01	v9	pancancer
SCAMP4	TH34_1455_S01	v9	pancancer
SCX	TH34_1455_S01	v9	pancancer
SDCCAG8	TH34_1455_S01	v9	pancancer
SFSWAP	TH34_1455_S01	v9	pancancer
SH3BGR	TH34_1455_S01	v9	pancancer
SIN3B	TH34_1455_S01	v9	pancancer
SIPA1L1	TH34_1455_S01	v9	pancancer
SIRT3	TH34_1455_S01	v9	pancancer
SKA2	TH34_1455_S01	v9	pancancer
SLC12A4	TH34_1455_S01	v9	pancancer
SLC14A1	TH34_1455_S01	v9	pancancer
SLC15A2	TH34_1455_S01	v9	pancancer
SLC1A3	TH34_1455_S01	v9	pancancer
SLC22A17	TH34_1455_S01	v9	pancancer
SLC25A17	TH34_1455_S01	v9	pancancer
SLC25A37	TH34_1455_S01	v9	pancancer
SLC38A3	TH34_1455_S01	v9	pancancer
SLC39A12	TH34_1455_S01	v9	pancancer
SLC41A1	TH34_1455_S01	v9	pancancer
SLC46A1	TH34_1455_S01	v9	pancancer
SLC47A2	TH34_1455_S01	v9	pancancer
SLC4A3	TH34_1455_S01	v9	pancancer
SLC6A11	TH34_1455_S01	v9	pancancer
SLC6A9	TH34_1455_S01	v9	pancancer
SMEK1	TH34_1455_S01	v9	pancancer
SMEK2	TH34_1455_S01	v9	pancancer
SNCAIP	TH34_1455_S01	v9	pancancer
SNRPGP10	TH34_1455_S01	v9	pancancer
SNTN	TH34_1455_S01	v9	pancancer
SOX2	TH34_1455_S01	v9	pancancer
SOX2-OT	TH34_1455_S01	v9	pancancer
SPA17	TH34_1455_S01	v9	pancancer
SPAG1	TH34_1455_S01	v9	pancancer
SPAG16	TH34_1455_S01	v9	pancancer
SPAG17	TH34_1455_S01	v9	pancancer
SPAG6	TH34_1455_S01	v9	pancancer
SPAG8	TH34_1455_S01	v9	pancancer
SPAG9	TH34_1455_S01	v9	pancancer
SPATA17	TH34_1455_S01	v9	pancancer
SPATA18	TH34_1455_S01	v9	pancancer
SPATA33	TH34_1455_S01	v9	pancancer
SPEF1	TH34_1455_S01	v9	pancancer
SPEF2	TH34_1455_S01	v9	pancancer
SPPL2B	TH34_1455_S01	v9	pancancer
SPTAN1	TH34_1455_S01	v9	pancancer
SRCIN1	TH34_1455_S01	v9	pancancer
SRP9	TH34_1455_S01	v9	pancancer
SRRT	TH34_1455_S01	v9	pancancer
SRSF5	TH34_1455_S01	v9	pancancer
SRXN1	TH34_1455_S01	v9	pancancer
SS18	TH34_1455_S01	v9	pancancer
SSB	TH34_1455_S01	v9	pancancer
SSBP3	TH34_1455_S01	v9	pancancer
SSBP4	TH34_1455_S01	v9	pancancer
ST3GAL6	TH34_1455_S01	v9	pancancer
STK11IP	TH34_1455_S01	v9	pancancer
STK33	TH34_1455_S01	v9	pancancer
STK36	TH34_1455_S01	v9	pancancer
STOML3	TH34_1455_S01	v9	pancancer
STPG1	TH34_1455_S01	v9	pancancer
STRADA	TH34_1455_S01	v9	pancancer
SULT1C4	TH34_1455_S01	v9	pancancer
SUPT5H	TH34_1455_S01	v9	pancancer
SUPT7L	TH34_1455_S01	v9	pancancer
SVOPL	TH34_1455_S01	v9	pancancer
SYNC	TH34_1455_S01	v9	pancancer
SYNE1	TH34_1455_S01	v9	pancancer
SYNGAP1	TH34_1455_S01	v9	pancancer
SYT11	TH34_1455_S01	v9	pancancer
SYTL3	TH34_1455_S01	v9	pancancer
TCEAL2	TH34_1455_S01	v9	pancancer
TCF15	TH34_1455_S01	v9	pancancer
TCF7	TH34_1455_S01	v9	pancancer
TCTEX1D1	TH34_1455_S01	v9	pancancer
TCTEX1D2	TH34_1455_S01	v9	pancancer
TCTN1	TH34_1455_S01	v9	pancancer
TCTN2	TH34_1455_S01	v9	pancancer
TEKT1	TH34_1455_S01	v9	pancancer
TEKT2	TH34_1455_S01	v9	pancancer
TEKT4	TH34_1455_S01	v9	pancancer
TEX26	TH34_1455_S01	v9	pancancer
TEX9	TH34_1455_S01	v9	pancancer
TGFB2	TH34_1455_S01	v9	pancancer
THBS3	TH34_1455_S01	v9	pancancer
THRA	TH34_1455_S01	v9	pancancer
TM9SF1	TH34_1455_S01	v9	pancancer
TMEM107	TH34_1455_S01	v9	pancancer
TMEM108	TH34_1455_S01	v9	pancancer
TMEM110	TH34_1455_S01	v9	pancancer
TMEM138	TH34_1455_S01	v9	pancancer
TMEM150C	TH34_1455_S01	v9	pancancer
TMEM218	TH34_1455_S01	v9	pancancer
TMEM231	TH34_1455_S01	v9	pancancer
TMEM232	TH34_1455_S01	v9	pancancer
TMEM234	TH34_1455_S01	v9	pancancer
TMEM237	TH34_1455_S01	v9	pancancer
TMEM47	TH34_1455_S01	v9	pancancer
TMEM59L	TH34_1455_S01	v9	pancancer
TMEM67	TH34_1455_S01	v9	pancancer
TNFRSF25	TH34_1455_S01	v9	pancancer
TNRC6C	TH34_1455_S01	v9	pancancer
TP53BP1	TH34_1455_S01	v9	pancancer
TP73	TH34_1455_S01	v9	pancancer
TPPP3	TH34_1455_S01	v9	pancancer
TRAF3IP1	TH34_1455_S01	v9	pancancer
TRDN	TH34_1455_S01	v9	pancancer
